,name,sample1,sample2,sample3,sample4,sample5,date,date_delta,measure1,measure2
1445,20151006_sample5,0.0,0.0,0.0,0.0,1.0,2015-10-06,1999,56.25,255.0
1446,20100219_sample5,0.0,0.0,0.0,0.0,1.0,2010-02-19,4054,51.75,165.0
1447,20050426_sample5,0.0,0.0,0.0,0.0,1.0,2005-04-26,5814,38.25,240.0
1448,20180823_sample5,0.0,0.0,0.0,0.0,1.0,2018-08-23,947,72.0,300.0
1449,20100624_sample4,0.0,0.0,0.0,1.0,0.0,2010-06-24,3929,32.0,225.0
1450,20030908_sample5,0.0,0.0,0.0,0.0,1.0,2003-09-08,6410,45.0,270.0
1451,20050217_sample4,0.0,0.0,0.0,1.0,0.0,2005-02-17,5882,40.0,137.5
1452,20050523_sample1,1.0,0.0,0.0,0.0,0.0,2005-05-23,5787,12.0,14.0
1453,20010426_sample3,0.0,0.0,1.0,0.0,0.0,2001-04-26,7275,30.0,190.0
1454,20090609_sample5,0.0,0.0,0.0,0.0,1.0,2009-06-09,4309,51.75,150.0
1455,20160510_sample4,0.0,0.0,0.0,1.0,0.0,2016-05-10,1782,60.0,237.5
1456,20190611_sample4,0.0,0.0,0.0,1.0,0.0,2019-06-11,655,64.0,150.0
1457,20191210_sample5,0.0,0.0,0.0,0.0,1.0,2019-12-10,473,69.75,270.0
1458,20130203_sample3,0.0,0.0,1.0,0.0,0.0,2013-02-03,2974,43.5,100.0
1459,20200319_sample1,1.0,0.0,0.0,0.0,0.0,2020-03-19,373,30.0,19.0
1460,20191127_sample1,1.0,0.0,0.0,0.0,0.0,2019-11-27,486,35.0,16.0
1461,20010127_sample4,0.0,0.0,0.0,1.0,0.0,2001-01-27,7364,38.0,175.0
1462,20141206_sample5,0.0,0.0,0.0,0.0,1.0,2014-12-06,2303,65.25,165.0
1463,20010507_sample5,0.0,0.0,0.0,0.0,1.0,2001-05-07,7264,24.75,255.0
1464,20111121_sample5,0.0,0.0,0.0,0.0,1.0,2011-11-21,3414,63.0,240.0
1465,20111003_sample4,0.0,0.0,0.0,1.0,0.0,2011-10-03,3463,60.0,212.5
1466,20120723_sample3,0.0,0.0,1.0,0.0,0.0,2012-07-23,3169,39.0,140.0
1467,20111214_sample1,1.0,0.0,0.0,0.0,0.0,2011-12-14,3391,27.0,14.0
1468,20060112_sample3,0.0,0.0,1.0,0.0,0.0,2006-01-12,5553,34.5,150.0
1469,20151128_sample5,0.0,0.0,0.0,0.0,1.0,2015-11-28,1946,58.5,210.0
1470,20140116_sample2,0.0,1.0,0.0,0.0,0.0,2014-01-16,2627,37.5,112.5
1471,20031014_sample1,1.0,0.0,0.0,0.0,0.0,2003-10-14,6374,15.0,15.0
1472,20110623_sample3,0.0,0.0,1.0,0.0,0.0,2011-06-23,3565,39.0,120.0
1473,20151207_sample2,0.0,1.0,0.0,0.0,0.0,2015-12-07,1937,31.25,142.5
1474,20161025_sample2,0.0,1.0,0.0,0.0,0.0,2016-10-25,1614,40.0,150.0
1475,20020505_sample1,1.0,0.0,0.0,0.0,0.0,2002-05-05,6901,11.0,13.0
1476,20040408_sample1,1.0,0.0,0.0,0.0,0.0,2004-04-08,6197,10.0,15.0
1477,20040401_sample3,0.0,0.0,1.0,0.0,0.0,2004-04-01,6204,18.0,170.0
1478,20120902_sample3,0.0,0.0,1.0,0.0,0.0,2012-09-02,3128,42.0,190.0
1479,20140305_sample4,0.0,0.0,0.0,1.0,0.0,2014-03-05,2579,60.0,225.0
1480,20001228_sample2,0.0,1.0,0.0,0.0,0.0,2000-12-28,7394,16.25,150.0
1481,20180713_sample2,0.0,1.0,0.0,0.0,0.0,2018-07-13,988,37.5,112.5
1482,20110213_sample3,0.0,0.0,1.0,0.0,0.0,2011-02-13,3695,45.0,120.0
1483,20181010_sample3,0.0,0.0,1.0,0.0,0.0,2018-10-10,899,52.5,130.0
1484,20200221_sample4,0.0,0.0,0.0,1.0,0.0,2020-02-21,400,60.0,212.5
1485,20140703_sample5,0.0,0.0,0.0,0.0,1.0,2014-07-03,2459,63.0,210.0
1486,20010814_sample1,1.0,0.0,0.0,0.0,0.0,2001-08-14,7165,19.0,19.0
1487,20190117_sample1,1.0,0.0,0.0,0.0,0.0,2019-01-17,800,35.0,19.0
1488,20030325_sample4,0.0,0.0,0.0,1.0,0.0,2003-03-25,6577,36.0,125.0
1489,20070925_sample1,1.0,0.0,0.0,0.0,0.0,2007-09-25,4932,15.0,12.0
1490,20160713_sample5,0.0,0.0,0.0,0.0,1.0,2016-07-13,1718,78.75,165.0
1491,20190428_sample4,0.0,0.0,0.0,1.0,0.0,2019-04-28,699,64.0,150.0
1492,20001227_sample3,0.0,0.0,1.0,0.0,0.0,2000-12-27,7395,19.5,110.0
1493,20090424_sample5,0.0,0.0,0.0,0.0,1.0,2009-04-24,4355,38.25,165.0
1494,20140120_sample1,1.0,0.0,0.0,0.0,0.0,2014-01-20,2623,30.0,14.0
1495,20120408_sample4,0.0,0.0,0.0,1.0,0.0,2012-04-08,3275,54.0,250.0
1496,20170218_sample5,0.0,0.0,0.0,0.0,1.0,2017-02-18,1498,78.75,225.0
1497,20121114_sample2,0.0,1.0,0.0,0.0,0.0,2012-11-14,3055,36.25,120.0
1498,20070403_sample1,1.0,0.0,0.0,0.0,0.0,2007-04-03,5107,19.0,15.0
1499,20041101_sample1,1.0,0.0,0.0,0.0,0.0,2004-11-01,5990,17.0,16.0
1500,20180416_sample5,0.0,0.0,0.0,0.0,1.0,2018-04-16,1076,78.75,195.0
1501,20080627_sample1,1.0,0.0,0.0,0.0,0.0,2008-06-27,4656,18.0,10.0
1502,20051127_sample2,0.0,1.0,0.0,0.0,0.0,2005-11-27,5599,17.5,127.5
1503,20000123_sample5,0.0,0.0,0.0,0.0,1.0,2000-01-23,7734,38.25,195.0
1504,20190421_sample3,0.0,0.0,1.0,0.0,0.0,2019-04-21,706,52.5,130.0
1505,20180519_sample3,0.0,0.0,1.0,0.0,0.0,2018-05-19,1043,45.0,200.0
1506,20050119_sample2,0.0,1.0,0.0,0.0,0.0,2005-01-19,5911,22.5,97.5
1507,20201118_sample2,0.0,1.0,0.0,0.0,0.0,2020-11-18,129,40.0,105.0
1508,20070404_sample3,0.0,0.0,1.0,0.0,0.0,2007-04-04,5106,22.5,120.0
1509,20190519_sample2,0.0,1.0,0.0,0.0,0.0,2019-05-19,678,37.5,135.0
1510,20120113_sample5,0.0,0.0,0.0,0.0,1.0,2012-01-13,3361,58.5,225.0
1511,20180508_sample3,0.0,0.0,1.0,0.0,0.0,2018-05-08,1054,46.5,130.0
1512,20170402_sample3,0.0,0.0,1.0,0.0,0.0,2017-04-02,1455,45.0,170.0
1513,20071108_sample2,0.0,1.0,0.0,0.0,0.0,2007-11-08,4888,25.0,150.0
1514,20021104_sample3,0.0,0.0,1.0,0.0,0.0,2002-11-04,6718,16.5,150.0
1515,20010318_sample5,0.0,0.0,0.0,0.0,1.0,2001-03-18,7314,38.25,195.0
1516,20101112_sample5,0.0,0.0,0.0,0.0,1.0,2010-11-12,3788,33.75,165.0
1517,20011119_sample5,0.0,0.0,0.0,0.0,1.0,2001-11-19,7068,33.75,255.0
1518,20120208_sample3,0.0,0.0,1.0,0.0,0.0,2012-02-08,3335,39.0,160.0
1519,20130407_sample4,0.0,0.0,0.0,1.0,0.0,2013-04-07,2911,54.0,250.0
1520,20100728_sample5,0.0,0.0,0.0,0.0,1.0,2010-07-28,3895,33.75,150.0
1521,20080201_sample5,0.0,0.0,0.0,0.0,1.0,2008-02-01,4803,38.25,270.0
1522,20000512_sample4,0.0,0.0,0.0,1.0,0.0,2000-05-12,7624,26.0,225.0
1523,20141127_sample1,1.0,0.0,0.0,0.0,0.0,2014-11-27,2312,30.0,12.0
1524,20100502_sample2,0.0,1.0,0.0,0.0,0.0,2010-05-02,3982,25.0,82.5
1525,20070402_sample2,0.0,1.0,0.0,0.0,0.0,2007-04-02,5108,27.5,142.5
1526,20090227_sample1,1.0,0.0,0.0,0.0,0.0,2009-02-27,4411,18.0,19.0
1527,20151202_sample4,0.0,0.0,0.0,1.0,0.0,2015-12-02,1942,52.0,162.5
1528,20151218_sample5,0.0,0.0,0.0,0.0,1.0,2015-12-18,1926,67.5,285.0
1529,20100825_sample2,0.0,1.0,0.0,0.0,0.0,2010-08-25,3867,31.25,75.0
1530,20011120_sample5,0.0,0.0,0.0,0.0,1.0,2001-11-20,7067,45.0,195.0
1531,20100805_sample3,0.0,0.0,1.0,0.0,0.0,2010-08-05,3887,22.5,150.0
1532,20160803_sample1,1.0,0.0,0.0,0.0,0.0,2016-08-03,1697,30.0,11.0
1533,20020118_sample1,1.0,0.0,0.0,0.0,0.0,2002-01-18,7008,16.0,10.0
1534,20141223_sample1,1.0,0.0,0.0,0.0,0.0,2014-12-23,2286,30.0,17.0
1535,20030716_sample3,0.0,0.0,1.0,0.0,0.0,2003-07-16,6464,18.0,150.0
1536,20061113_sample2,0.0,1.0,0.0,0.0,0.0,2006-11-13,5248,23.75,127.5
1537,20080810_sample5,0.0,0.0,0.0,0.0,1.0,2008-08-10,4612,42.75,180.0
1538,20091027_sample4,0.0,0.0,0.0,1.0,0.0,2009-10-27,4169,42.0,237.5
1539,20150228_sample3,0.0,0.0,1.0,0.0,0.0,2015-02-28,2219,43.5,140.0
1540,20071210_sample1,1.0,0.0,0.0,0.0,0.0,2007-12-10,4856,19.0,14.0
1541,20150116_sample3,0.0,0.0,1.0,0.0,0.0,2015-01-16,2262,40.5,150.0
1542,20110926_sample4,0.0,0.0,0.0,1.0,0.0,2011-09-26,3470,54.0,187.5
1543,20031206_sample4,0.0,0.0,0.0,1.0,0.0,2003-12-06,6321,32.0,150.0
1544,20200627_sample3,0.0,0.0,1.0,0.0,0.0,2020-06-27,273,48.0,130.0
1545,20000822_sample3,0.0,0.0,1.0,0.0,0.0,2000-08-22,7522,25.5,190.0
1546,20050225_sample5,0.0,0.0,0.0,0.0,1.0,2005-02-25,5874,42.75,225.0
1547,20160719_sample4,0.0,0.0,0.0,1.0,0.0,2016-07-19,1712,70.0,200.0
1548,20060208_sample4,0.0,0.0,0.0,1.0,0.0,2006-02-08,5526,34.0,125.0
1549,20040403_sample5,0.0,0.0,0.0,0.0,1.0,2004-04-03,6202,40.5,165.0
1550,20070125_sample2,0.0,1.0,0.0,0.0,0.0,2007-01-25,5175,28.75,142.5
1551,20100325_sample1,1.0,0.0,0.0,0.0,0.0,2010-03-25,4020,20.0,15.0
1552,20010919_sample5,0.0,0.0,0.0,0.0,1.0,2001-09-19,7129,29.25,255.0
1553,20120506_sample5,0.0,0.0,0.0,0.0,1.0,2012-05-06,3247,65.25,180.0
1554,20100901_sample3,0.0,0.0,1.0,0.0,0.0,2010-09-01,3860,34.5,190.0
1555,20110817_sample2,0.0,1.0,0.0,0.0,0.0,2011-08-17,3510,36.25,97.5
1556,20180122_sample4,0.0,0.0,0.0,1.0,0.0,2018-01-22,1160,62.0,175.0
1557,20091228_sample2,0.0,1.0,0.0,0.0,0.0,2009-12-28,4107,25.0,105.0
1558,20090525_sample3,0.0,0.0,1.0,0.0,0.0,2009-05-25,4324,31.5,170.0
1559,20080615_sample2,0.0,1.0,0.0,0.0,0.0,2008-06-15,4668,25.0,97.5
1560,20140623_sample2,0.0,1.0,0.0,0.0,0.0,2014-06-23,2469,33.75,120.0
1561,20061202_sample3,0.0,0.0,1.0,0.0,0.0,2006-12-02,5229,30.0,100.0
1562,20160511_sample3,0.0,0.0,1.0,0.0,0.0,2016-05-11,1781,45.0,200.0
1563,20150822_sample3,0.0,0.0,1.0,0.0,0.0,2015-08-22,2044,42.0,110.0
1564,20150212_sample3,0.0,0.0,1.0,0.0,0.0,2015-02-12,2235,40.5,170.0
1565,20110327_sample3,0.0,0.0,1.0,0.0,0.0,2011-03-27,3653,45.0,170.0
1566,20110306_sample1,1.0,0.0,0.0,0.0,0.0,2011-03-06,3674,29.0,12.0
1567,20010903_sample5,0.0,0.0,0.0,0.0,1.0,2001-09-03,7145,36.0,300.0
1568,20010919_sample1,1.0,0.0,0.0,0.0,0.0,2001-09-19,7129,17.0,17.0
1569,20080828_sample3,0.0,0.0,1.0,0.0,0.0,2008-08-28,4594,31.5,200.0
1570,20100617_sample1,1.0,0.0,0.0,0.0,0.0,2010-06-17,3936,15.0,15.0
1571,20031111_sample5,0.0,0.0,0.0,0.0,1.0,2003-11-11,6346,27.0,300.0
1572,20190622_sample1,1.0,0.0,0.0,0.0,0.0,2019-06-22,644,30.0,13.0
1573,20191120_sample5,0.0,0.0,0.0,0.0,1.0,2019-11-20,493,76.5,195.0
1574,20000912_sample3,0.0,0.0,1.0,0.0,0.0,2000-09-12,7501,18.0,100.0
1575,20111010_sample1,1.0,0.0,0.0,0.0,0.0,2011-10-10,3456,27.0,15.0
1576,20040209_sample2,0.0,1.0,0.0,0.0,0.0,2004-02-09,6256,18.75,105.0
1577,20070617_sample1,1.0,0.0,0.0,0.0,0.0,2007-06-17,5032,25.0,12.0
1578,20010801_sample2,0.0,1.0,0.0,0.0,0.0,2001-08-01,7178,23.75,90.0
1579,20041003_sample4,0.0,0.0,0.0,1.0,0.0,2004-10-03,6019,40.0,212.5
1580,20140328_sample3,0.0,0.0,1.0,0.0,0.0,2014-03-28,2556,45.0,170.0
1581,20000428_sample5,0.0,0.0,0.0,0.0,1.0,2000-04-28,7638,36.0,150.0
1582,20151119_sample5,0.0,0.0,0.0,0.0,1.0,2015-11-19,1955,60.75,225.0
1583,20010318_sample2,0.0,1.0,0.0,0.0,0.0,2001-03-18,7314,22.5,135.0
1584,20190215_sample1,1.0,0.0,0.0,0.0,0.0,2019-02-15,771,31.0,17.0
1585,20150801_sample1,1.0,0.0,0.0,0.0,0.0,2015-08-01,2065,30.0,19.0
1586,20170803_sample4,0.0,0.0,0.0,1.0,0.0,2017-08-03,1332,60.0,187.5
1587,20030426_sample4,0.0,0.0,0.0,1.0,0.0,2003-04-26,6545,40.0,162.5
1588,20000417_sample1,1.0,0.0,0.0,0.0,0.0,2000-04-17,7649,14.0,12.0
1589,20170714_sample1,1.0,0.0,0.0,0.0,0.0,2017-07-14,1352,35.0,17.0
1590,20020815_sample3,0.0,0.0,1.0,0.0,0.0,2002-08-15,6799,16.5,180.0
1591,20081012_sample1,1.0,0.0,0.0,0.0,0.0,2008-10-12,4549,15.0,15.0
1592,20060112_sample2,0.0,1.0,0.0,0.0,0.0,2006-01-12,5553,23.75,105.0
1593,20041201_sample2,0.0,1.0,0.0,0.0,0.0,2004-12-01,5960,12.5,135.0
1594,20040528_sample1,1.0,0.0,0.0,0.0,0.0,2004-05-28,6147,11.0,10.0
1595,20060111_sample5,0.0,0.0,0.0,0.0,1.0,2006-01-11,5554,36.0,240.0
1596,20030406_sample5,0.0,0.0,0.0,0.0,1.0,2003-04-06,6565,45.0,165.0
1597,20130902_sample1,1.0,0.0,0.0,0.0,0.0,2013-09-02,2763,29.0,10.0
1598,20110709_sample2,0.0,1.0,0.0,0.0,0.0,2011-07-09,3549,36.25,82.5
1599,20020617_sample1,1.0,0.0,0.0,0.0,0.0,2002-06-17,6858,19.0,15.0
1600,20120814_sample3,0.0,0.0,1.0,0.0,0.0,2012-08-14,3147,37.5,130.0
1601,20010522_sample1,1.0,0.0,0.0,0.0,0.0,2001-05-22,7249,14.0,14.0
1602,20090512_sample3,0.0,0.0,1.0,0.0,0.0,2009-05-12,4337,34.5,200.0
1603,20150904_sample4,0.0,0.0,0.0,1.0,0.0,2015-09-04,2031,54.0,137.5
1604,20131028_sample2,0.0,1.0,0.0,0.0,0.0,2013-10-28,2707,31.25,75.0
1605,20200114_sample2,0.0,1.0,0.0,0.0,0.0,2020-01-14,438,43.75,150.0
1606,20120916_sample1,1.0,0.0,0.0,0.0,0.0,2012-09-16,3114,30.0,17.0
1607,20091003_sample5,0.0,0.0,0.0,0.0,1.0,2009-10-03,4193,56.25,165.0
1608,20110214_sample5,0.0,0.0,0.0,0.0,1.0,2011-02-14,3694,67.5,165.0
1609,20151212_sample4,0.0,0.0,0.0,1.0,0.0,2015-12-12,1932,54.0,250.0
1610,20051106_sample4,0.0,0.0,0.0,1.0,0.0,2005-11-06,5620,26.0,162.5
1611,20070625_sample3,0.0,0.0,1.0,0.0,0.0,2007-06-25,5024,28.5,140.0
1612,20010303_sample4,0.0,0.0,0.0,1.0,0.0,2001-03-03,7329,26.0,237.5
1613,20130527_sample1,1.0,0.0,0.0,0.0,0.0,2013-05-27,2861,29.0,19.0
1614,20201214_sample2,0.0,1.0,0.0,0.0,0.0,2020-12-14,103,43.75,82.5
1615,20040825_sample5,0.0,0.0,0.0,0.0,1.0,2004-08-25,6058,29.25,285.0
1616,20020607_sample5,0.0,0.0,0.0,0.0,1.0,2002-06-07,6868,38.25,180.0
1617,20040308_sample3,0.0,0.0,1.0,0.0,0.0,2004-03-08,6228,24.0,120.0
1618,20100617_sample1,1.0,0.0,0.0,0.0,0.0,2010-06-17,3936,17.0,12.0
1619,20050915_sample1,1.0,0.0,0.0,0.0,0.0,2005-09-15,5672,15.0,14.0
1620,20110104_sample5,0.0,0.0,0.0,0.0,1.0,2011-01-04,3735,56.25,255.0
1621,20060502_sample1,1.0,0.0,0.0,0.0,0.0,2006-05-02,5443,24.0,18.0
1622,20020112_sample4,0.0,0.0,0.0,1.0,0.0,2002-01-12,7014,32.0,125.0
1623,20200615_sample1,1.0,0.0,0.0,0.0,0.0,2020-06-15,285,34.0,15.0
1624,20170726_sample5,0.0,0.0,0.0,0.0,1.0,2017-07-26,1340,69.75,285.0
1625,20041107_sample3,0.0,0.0,1.0,0.0,0.0,2004-11-07,5984,22.5,170.0
1626,20090823_sample2,0.0,1.0,0.0,0.0,0.0,2009-08-23,4234,23.75,142.5
1627,20100913_sample1,1.0,0.0,0.0,0.0,0.0,2010-09-13,3848,19.0,19.0
1628,20050509_sample3,0.0,0.0,1.0,0.0,0.0,2005-05-09,5801,30.0,110.0
1629,20111021_sample2,0.0,1.0,0.0,0.0,0.0,2011-10-21,3445,32.5,112.5
1630,20060612_sample2,0.0,1.0,0.0,0.0,0.0,2006-06-12,5402,20.0,97.5
1631,20180223_sample1,1.0,0.0,0.0,0.0,0.0,2018-02-23,1128,35.0,18.0
1632,20160223_sample3,0.0,0.0,1.0,0.0,0.0,2016-02-23,1859,45.0,100.0
1633,20051211_sample3,0.0,0.0,1.0,0.0,0.0,2005-12-11,5585,22.5,100.0
1634,20200616_sample4,0.0,0.0,0.0,1.0,0.0,2020-06-16,284,68.0,225.0
1635,20110202_sample5,0.0,0.0,0.0,0.0,1.0,2011-02-02,3706,60.75,180.0
1636,20161009_sample2,0.0,1.0,0.0,0.0,0.0,2016-10-09,1630,38.75,105.0
1637,20160305_sample2,0.0,1.0,0.0,0.0,0.0,2016-03-05,1848,40.0,97.5
1638,20120621_sample1,1.0,0.0,0.0,0.0,0.0,2012-06-21,3201,30.0,14.0
1639,20171115_sample2,0.0,1.0,0.0,0.0,0.0,2017-11-15,1228,38.75,82.5
1640,20030113_sample5,0.0,0.0,0.0,0.0,1.0,2003-01-13,6648,31.5,225.0
1641,20130310_sample2,0.0,1.0,0.0,0.0,0.0,2013-03-10,2939,33.75,82.5
1642,20040512_sample3,0.0,0.0,1.0,0.0,0.0,2004-05-12,6163,21.0,100.0
1643,20160509_sample1,1.0,0.0,0.0,0.0,0.0,2016-05-09,1783,35.0,14.0
1644,20050521_sample5,0.0,0.0,0.0,0.0,1.0,2005-05-21,5789,40.5,300.0
1645,20010807_sample3,0.0,0.0,1.0,0.0,0.0,2001-08-07,7172,25.5,140.0
1646,20080710_sample1,1.0,0.0,0.0,0.0,0.0,2008-07-10,4643,21.0,20.0
1647,20181222_sample5,0.0,0.0,0.0,0.0,1.0,2018-12-22,826,78.75,300.0
1648,20021026_sample1,1.0,0.0,0.0,0.0,0.0,2002-10-26,6727,11.0,11.0
1649,20120803_sample4,0.0,0.0,0.0,1.0,0.0,2012-08-03,3158,50.0,187.5
1650,20130801_sample2,0.0,1.0,0.0,0.0,0.0,2013-08-01,2795,37.5,97.5
1651,20110612_sample5,0.0,0.0,0.0,0.0,1.0,2011-06-12,3576,60.75,300.0
1652,20170209_sample1,1.0,0.0,0.0,0.0,0.0,2017-02-09,1507,34.0,20.0
1653,20170821_sample3,0.0,0.0,1.0,0.0,0.0,2017-08-21,1314,49.5,150.0
1654,20180423_sample2,0.0,1.0,0.0,0.0,0.0,2018-04-23,1069,37.5,135.0
1655,20050411_sample2,0.0,1.0,0.0,0.0,0.0,2005-04-11,5829,25.0,150.0
1656,20201025_sample5,0.0,0.0,0.0,0.0,1.0,2020-10-25,153,72.0,285.0
1657,20051018_sample3,0.0,0.0,1.0,0.0,0.0,2005-10-18,5639,15.0,130.0
1658,20120401_sample1,1.0,0.0,0.0,0.0,0.0,2012-04-01,3282,30.0,18.0
1659,20090214_sample5,0.0,0.0,0.0,0.0,1.0,2009-02-14,4424,42.75,150.0
1660,20001015_sample2,0.0,1.0,0.0,0.0,0.0,2000-10-15,7468,25.0,135.0
1661,20160905_sample5,0.0,0.0,0.0,0.0,1.0,2016-09-05,1664,74.25,210.0
1662,20120926_sample3,0.0,0.0,1.0,0.0,0.0,2012-09-26,3104,43.5,100.0
1663,20040524_sample4,0.0,0.0,0.0,1.0,0.0,2004-05-24,6151,32.0,175.0
1664,20101219_sample1,1.0,0.0,0.0,0.0,0.0,2010-12-19,3751,15.0,17.0
1665,20050527_sample3,0.0,0.0,1.0,0.0,0.0,2005-05-27,5783,24.0,150.0
1666,20010804_sample2,0.0,1.0,0.0,0.0,0.0,2001-08-04,7175,22.5,142.5
1667,20120411_sample4,0.0,0.0,0.0,1.0,0.0,2012-04-11,3272,58.0,237.5
1668,20150118_sample5,0.0,0.0,0.0,0.0,1.0,2015-01-18,2260,56.25,225.0
1669,20031108_sample2,0.0,1.0,0.0,0.0,0.0,2003-11-08,6349,20.0,150.0
1670,20110426_sample2,0.0,1.0,0.0,0.0,0.0,2011-04-26,3623,35.0,120.0
1671,20010525_sample2,0.0,1.0,0.0,0.0,0.0,2001-05-25,7246,15.0,135.0
1672,20070222_sample2,0.0,1.0,0.0,0.0,0.0,2007-02-22,5147,21.25,142.5
1673,20061221_sample4,0.0,0.0,0.0,1.0,0.0,2006-12-21,5210,38.0,162.5
1674,20070226_sample5,0.0,0.0,0.0,0.0,1.0,2007-02-26,5143,45.0,195.0
1675,20140504_sample1,1.0,0.0,0.0,0.0,0.0,2014-05-04,2519,30.0,12.0
1676,20200222_sample2,0.0,1.0,0.0,0.0,0.0,2020-02-22,399,41.25,90.0
1677,20090708_sample5,0.0,0.0,0.0,0.0,1.0,2009-07-08,4280,49.5,255.0
1678,20090307_sample4,0.0,0.0,0.0,1.0,0.0,2009-03-07,4403,50.0,200.0
1679,20120721_sample4,0.0,0.0,0.0,1.0,0.0,2012-07-21,3171,50.0,150.0
1680,20191217_sample5,0.0,0.0,0.0,0.0,1.0,2019-12-17,466,72.0,300.0
1681,20190228_sample3,0.0,0.0,1.0,0.0,0.0,2019-02-28,758,51.0,130.0
1682,20191018_sample2,0.0,1.0,0.0,0.0,0.0,2019-10-18,526,43.75,82.5
1683,20150711_sample4,0.0,0.0,0.0,1.0,0.0,2015-07-11,2086,50.0,137.5
1684,20081005_sample5,0.0,0.0,0.0,0.0,1.0,2008-10-05,4556,36.0,165.0
1685,20000911_sample4,0.0,0.0,0.0,1.0,0.0,2000-09-11,7502,30.0,125.0
1686,20161227_sample5,0.0,0.0,0.0,0.0,1.0,2016-12-27,1551,72.0,285.0
1687,20020811_sample3,0.0,0.0,1.0,0.0,0.0,2002-08-11,6803,22.5,150.0
1688,20051217_sample4,0.0,0.0,0.0,1.0,0.0,2005-12-17,5579,22.0,137.5
1689,20120609_sample5,0.0,0.0,0.0,0.0,1.0,2012-06-09,3213,67.5,270.0
1690,20061025_sample5,0.0,0.0,0.0,0.0,1.0,2006-10-25,5267,33.75,150.0
1691,20130724_sample3,0.0,0.0,1.0,0.0,0.0,2013-07-24,2803,39.0,200.0
1692,20190715_sample1,1.0,0.0,0.0,0.0,0.0,2019-07-15,621,33.0,20.0
1693,20180620_sample3,0.0,0.0,1.0,0.0,0.0,2018-06-20,1011,49.5,170.0
1694,20170217_sample1,1.0,0.0,0.0,0.0,0.0,2017-02-17,1499,30.0,10.0
1695,20080601_sample3,0.0,0.0,1.0,0.0,0.0,2008-06-01,4682,28.5,160.0
1696,20201121_sample2,0.0,1.0,0.0,0.0,0.0,2020-11-21,126,37.5,90.0
1697,20170127_sample3,0.0,0.0,1.0,0.0,0.0,2017-01-27,1520,51.0,140.0
1698,20160825_sample2,0.0,1.0,0.0,0.0,0.0,2016-08-25,1675,41.25,142.5
1699,20001024_sample3,0.0,0.0,1.0,0.0,0.0,2000-10-24,7459,24.0,100.0
1700,20140921_sample3,0.0,0.0,1.0,0.0,0.0,2014-09-21,2379,39.0,110.0
1701,20100209_sample3,0.0,0.0,1.0,0.0,0.0,2010-02-09,4064,37.5,110.0
1702,20061201_sample4,0.0,0.0,0.0,1.0,0.0,2006-12-01,5230,46.0,225.0
1703,20180919_sample5,0.0,0.0,0.0,0.0,1.0,2018-09-19,920,74.25,210.0
1704,20080928_sample2,0.0,1.0,0.0,0.0,0.0,2008-09-28,4563,25.0,120.0
1705,20140115_sample2,0.0,1.0,0.0,0.0,0.0,2014-01-15,2628,33.75,90.0
1706,20050511_sample4,0.0,0.0,0.0,1.0,0.0,2005-05-11,5799,22.0,212.5
1707,20150223_sample3,0.0,0.0,1.0,0.0,0.0,2015-02-23,2224,43.5,130.0
1708,20180603_sample2,0.0,1.0,0.0,0.0,0.0,2018-06-03,1028,38.75,120.0
1709,20190818_sample3,0.0,0.0,1.0,0.0,0.0,2019-08-18,587,49.5,190.0
1710,20140925_sample1,1.0,0.0,0.0,0.0,0.0,2014-09-25,2375,29.0,12.0
1711,20190718_sample4,0.0,0.0,0.0,1.0,0.0,2019-07-18,618,60.0,125.0
1712,20010624_sample2,0.0,1.0,0.0,0.0,0.0,2001-06-24,7216,25.0,142.5
1713,20050302_sample1,1.0,0.0,0.0,0.0,0.0,2005-03-02,5869,11.0,13.0
1714,20121225_sample5,0.0,0.0,0.0,0.0,1.0,2012-12-25,3014,63.0,300.0
1715,20100905_sample2,0.0,1.0,0.0,0.0,0.0,2010-09-05,3856,25.0,90.0
1716,20090515_sample4,0.0,0.0,0.0,1.0,0.0,2009-05-15,4334,30.0,225.0
1717,20101111_sample5,0.0,0.0,0.0,0.0,1.0,2010-11-11,3789,45.0,300.0
1718,20021105_sample5,0.0,0.0,0.0,0.0,1.0,2002-11-05,6717,42.75,195.0
1719,20160327_sample2,0.0,1.0,0.0,0.0,0.0,2016-03-27,1826,38.75,142.5
1720,20171106_sample1,1.0,0.0,0.0,0.0,0.0,2017-11-06,1237,34.0,14.0
1721,20160701_sample4,0.0,0.0,0.0,1.0,0.0,2016-07-01,1730,60.0,200.0
1722,20061017_sample5,0.0,0.0,0.0,0.0,1.0,2006-10-17,5275,47.25,270.0
1723,20170111_sample2,0.0,1.0,0.0,0.0,0.0,2017-01-11,1536,43.75,90.0
1724,20181215_sample1,1.0,0.0,0.0,0.0,0.0,2018-12-15,833,35.0,17.0
1725,20020817_sample2,0.0,1.0,0.0,0.0,0.0,2002-08-17,6797,13.75,90.0
1726,20110826_sample3,0.0,0.0,1.0,0.0,0.0,2011-08-26,3501,40.5,190.0
1727,20100818_sample4,0.0,0.0,0.0,1.0,0.0,2010-08-18,3874,50.0,237.5
1728,20060123_sample5,0.0,0.0,0.0,0.0,1.0,2006-01-23,5542,45.0,195.0
1729,20171020_sample1,1.0,0.0,0.0,0.0,0.0,2017-10-20,1254,30.0,15.0
